title,type,titlereleased,image_landscape,image_portrait,rating,quality,actors,director,category,imdb,runtime,netflixid,date_released,description,language
Juanpis González - The Series ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/juanpisgonzleztheseries.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/juanpisgonzleztheseries.jpeg,TV-MA,,"Juan Pablo Raba, Marcela Benjumea, Jairo Camargo",N/A,"Comedy, Drama",,22 mins,81334760,2022-01-19,A Colombian snob forays into the uncharted territories of dirty politics and true love while attempting to pass a test to inherit the family business.,Spanish
Julie and the Phantoms ,TV,2020–,https://www.whats-on-netflix.com/wp-content/uploads/covers/julieandthephantoms.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/julieandthephantoms.jpeg,TV-G,SuperHD,"Madison Reyes, Charlie Gillespie, Owen Patrick Joyner, Jeremy Shada, Jadah Marie, Sacha Carlson ",Kenny Ortega,"Comedy, Family, Fantasy, Musical",,N/A,80230534,2020-09-10,"Julie lost her passion for music when she lost her mom. But when three ghostly guys appear and lift her spirits, they decide to start a band together!",English
Julie's Greenroom,TV,2017,https://occ-0-116-114.1.nflxso.net/art/0d8d9/a2298c78b1929d98e1361433afd9efc076e0d8d9.jpg,https://occ-0-116-114.1.nflxso.net/art/0d8d9/a2298c78b1929d98e1361433afd9efc076e0d8d9.jpg,TV-Y,SuperHD,"Julie Andrews, Giullian Yao Gioiello, Jennifer Barnhart, Tyler Bunch",,,8.3/10,,80113090,2017-03-17,Adorable puppets stage their own musical under the watchful eye of mentor Julie Andrews in this original kids' series from the Jim Henson Company.,English
Juman,TV,2019,https://www.whats-on-netflix.com/wp-content/uploads/covers/juman.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/juman.jpeg,TV-14,SuperHD,"Nour Al Ghandour, Muhanad Al-Hamdi, Huda El Khateib, Hassan Ibrahim, Abdullah Al-Turkumani, Nasser Kermani ",,"Romantic, Drama, Thriller",,N/A,81327404,2020-12-08,"Despite their estranged families, Juman and Hisham fall in love and get married but their different outlooks on life soon threaten their relationship.",Arabic 
Jump like a Witch ,TV,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/jumplikeawitch.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/jumplikeawitch.jpeg,TV-PG,,"Moon Kyung-eun, Hyun Joo-yup, Jung Hyung-don, Song Eun-i, Koh Soo-hee, Byul",,Reality TV,,92 mins,81581005,2022-04-12,Female celebrities gather on court to learn from seasoned coaches and train for victory as members of a newly formed amateur basketball team.,Korean
Junior Baking Show ,TV,2011–,https://www.whats-on-netflix.com/wp-content/uploads/covers/juniorbakingshow.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/juniorbakingshow.jpeg,TV-G,,"Harry Hill, Liam Charles, Prue Leith",N/A,Reality-TV,,N/A,81613670,2022-08-17,"Britain's most talented young bakers wow judges with cakes, biscuits, breads and more in this kid-focused spinoff of ""The Great British Baking Show.""",English
Jupiter's Legacy ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/jupiterslegacy.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/jupiterslegacy.jpeg,TV-MA,,"Anna Akana, Tyrone Benskin, David Julian Hirsh, Jess Salgueiro",N/A,"Action, Adventure, Drama, Fantasy, Sci-Fi",,N/A,80244953,2021-05-07,"They're the first generation of superheroes. But as they pass the torch to their children, tensions are rising -- and the old rules no longer apply.",English
Jurassic World Camp Cretaceous ,TV,2020–,https://www.whats-on-netflix.com/wp-content/uploads/covers/jurassicworldcampcretaceous.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/jurassicworldcampcretaceous.jpeg,TV-PG,SuperHD,"Paul-Mikél Williams, Jenna Ortega, Sean Giambrone, Kausar Mohammed, Ryan Potter, Raini Rodriguez ",N/A,"Animation, Action, Adventure",,N/A,81009646,2020-09-18,Six teens invited to attend a state-of-the-art adventure camp on Isla Nublar must band together to survive when the dinosaurs break out of captivity.,English
Justice Served ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/justiceserved.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/justiceserved.jpeg,TV-MA,,"Hlomla Dandala, Pallance Dladla, Alex McGregor, Lerato Mvelase, Dineo Rasedile, Panch Gasela",N/A,"Crime, Drama",,N/A,81287440,2022-07-29,A band of freedom fighters invade the trial of a white police officer who shot a Black man — and a hostage situation unfolds on screens nationwide.,English
Justin Time,TV,2011,https://occ-0-114-116.1.nflxso.net/art/97903/ff2f31d0946c8a041a170aedb0c924da63497903.jpg,https://occ-0-114-116.1.nflxso.net/art/97903/ff2f31d0946c8a041a170aedb0c924da63497903.jpg,TV-Y,SuperHD,"Gage Munroe, Scott McCord, Jenna Warren",,,6.6/10,,70272742,2016-04-01,"In Justin's dreams, he and his imaginary friends Olive and Squidgy travel around the world learning about nature and other cultures.",English
Justin Time GO!,TV,2016,https://occ-0-114-116.1.nflxso.net/art/d4b6f/cb5dfcb5a50f2e7cbc81fa76ca63f2914f6d4b6f.jpg,https://occ-0-114-116.1.nflxso.net/art/d4b6f/cb5dfcb5a50f2e7cbc81fa76ca63f2914f6d4b6f.jpg,TV-Y,SuperHD,"Drew Davis, Scott McCord, Jenna Warren",,,,,80087548,2016-06-24,"A young boy's imagination takes him throughout the world and history, where he learns life lessons and has tons of fun with two make-believe friends.",English
Juvenile Justice ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/juvenilejustice.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/juvenilejustice.jpeg,TV-MA,,"Kim Hye-soo, Kim Moo-yeol, Lee Sung-min, Lee Jung-eun",N/A,"Crime, Drama",,62 mins,81312802,2022-02-25,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,Korean
K-On!,TV,2009,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZXVXAHaTWjZGPvl_HH1kwxKXOmDoVnozchcpb5fGX-7b0-ZB7qfCaKXQd6PDlVfj3dtNcYzoWQb-HVN_UzuRe8-AX09.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABZXVXAHaTWjZGPvl_HH1kwxKXOmDoVnozchcpb5fGX-7b0-ZB7qfCaKXQd6PDlVfj3dtNcYzoWQb-HVN_UzuRe8-AX09.jpg,TV-PG,SuperHD,"Aki Toyosaki, Ayana Taketatsu, Chika Fujito, Madoka Yonezawa",,,7.6/10,,80003477,2019-11-15,"When they're not gorging themselves on sugary snacks, four aspiring high school musicians crank out catchy tunes as members of the Light Music Club.",Japanese
Kabaneri of the Iron Fortress: The Battle of Unato,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdF8DArVUdqebpNTxly-OtcIcWRgxgZ7pocG8oQAKFidqro1aE4TAxVwgcn7v-f_Sr3PL-_8OlAbFB7c3V3LHyd-6TEk2DIgwuvrbPVpQbwl-Yagtbv7y1C-aDsnvQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdF8DArVUdqebpNTxly-OtcIcWRgxgZ7pocG8oQAKFidqro1aE4TAxVwgcn7v-f_Sr3PL-_8OlAbFB7c3V3LHyd-6TEk2DIgwuvrbPVpQbwl-Yagtbv7y1C-aDsnvQ.jpg,TV-MA,SuperHD,"Tasuku Hatanaka, Sayaka Senbongi, Maaya Uchida, Toshiki Masuda",,,,,81095103,2019-09-13,"Ikoma and the Iron Fortress take their fight to the battlegrounds of Unato, joining the alliance to reclaim the region from the kabane horde.",Japanese
Kakegurui,TV,2018,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUnoTac8C-Y5uxeF4nOnNg-_9dj7JpHvyeve6qdZbXjdiBrqZCRvgKX9l74HbxQXK1EeRkD61h5nPdSgpysOscqkgVHBYZCOwuIVWua0CvzNXL7kKhlZ4iMeETM2xzzd6vk.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABUnoTac8C-Y5uxeF4nOnNg-_9dj7JpHvyeve6qdZbXjdiBrqZCRvgKX9l74HbxQXK1EeRkD61h5nPdSgpysOscqkgVHBYZCOwuIVWua0CvzNXL7kKhlZ4iMeETM2xzzd6vk.jpg,TV-MA,SuperHD,"Minami Hamabe, Mahiro Takasugi, Aoi Morikawa, Sayuri Matsumura",,,7.2/10,,80233218,2018-05-04,"Yumeko Jabami enrolls at Hyakkaou Private Academy, where students are ranked by their gambling winnings and fame and fortune awaits those on top.",Japanese
Kakegurui,TV,2017,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRPsUXDg_2Q_qw8RyoMDaEomYJvu4SCYakgpxn0Rso02jScttVvM5N8VuHAcaAAl7RBkA_PgeBl5LV_gIqm0eX9Gchq_J3PhGj_gXo106lSKPIgI20eSpPqVauYBn3hEoZ4k3HZO1MTnSETqDo5_iQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRPsUXDg_2Q_qw8RyoMDaEomYJvu4SCYakgpxn0Rso02jScttVvM5N8VuHAcaAAl7RBkA_PgeBl5LV_gIqm0eX9Gchq_J3PhGj_gXo106lSKPIgI20eSpPqVauYBn3hEoZ4k3HZO1MTnSETqDo5_iQ.jpg,TV-14,SuperHD,"Saori Hayami, Minami Tanaka, Tatsuya Tokutake, Yuki Wakai",,,,,80175351,2018-02-01,"High roller Yumeko Jabami plans to clean house at Hyakkaou Private Academy, a school where students are evaluated solely on their gambling skills.",Japanese
KAKEGURUI TWIN ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/kakeguruitwin.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/kakeguruitwin.jpeg,TV-14,,"Amber Lee Connors, Landon McDonald, Aoi Koga",N/A,"Animation, Drama, Mystery",,28 mins,81176966,2022-08-04,"Determined to climb up the social ladder, Mary Saotome invests everything she has into what her elite high school values most: high stakes gambling.",Japanese
Kantaro: The Sweet Tooth Salaryman,TV,2017,https://occ-0-114-116.1.nflxso.net/art/ec23e/5fac89cd8f2c0d6f853a26108c1e46bf82aec23e.jpg,https://occ-0-114-116.1.nflxso.net/art/ec23e/5fac89cd8f2c0d6f853a26108c1e46bf82aec23e.jpg,TV-PG,SuperHD,"Matsuya Onoe, Ren Ishikawa, Hiroyuki Onoue, Hazuki Shimizu",,,7.6/10,,80175348,2017-12-01,Elite publishing sales rep Kantaro wraps up his client visits in record time so he can secretly pursue his quest to indulge in the tastiest of sweets.,Japanese
Kara Bela,TV,2015,https://occ-0-116-114.1.nflxso.net/art/74627/dae5a909281ce7732c9b95bee1d0b05430774627.jpg,https://occ-0-116-114.1.nflxso.net/art/74627/dae5a909281ce7732c9b95bee1d0b05430774627.jpg,TV-MA,SuperHD,"Cengiz Bozkurt, Seda Bakan, Erkan Kolçak Köstendil, Cihan Ercan",Burak Aksak,,6.9/10,100 minutes,80134436,2019-01-15,The uneventful life of middle-aged Kudret turns upside down when a road trip turns into a wild race for survival with killers in hot pursuit.,Turkish
Karma's World ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/karmasworld.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/karmasworld.jpeg,TV-PG,,"Asia Bryant, Sara Ford, Danielle Brooks",N/A,"Animation, Short, Comedy",,N/A,81021116,2021-10-15,"Lyrically gifted middle schooler Karma juggles rap dreams and rhyme schemes while using her talent, ambition and heart to solve any problem.",English
Karma's World Music Videos ,TV,,https://www.whats-on-netflix.com/wp-content/uploads/covers/karmasworldmusicvideos.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/karmasworldmusicvideos.jpeg,TV-Y,,Asiahn Bryant,,"Kids, Animation",,5 mins,81516765,2022-02-24,Step into Karma's musical world as she rocks the mic -- and her curls -- for this fun and funky playlist packed with rhymes and the power of positivity!,English
Kath and Kim,TV,2002,https://occ-0-114-116.1.nflxso.net/art/0e748/c2b996951e867db0a51f31dec85abda53430e748.jpg,https://occ-0-114-116.1.nflxso.net/art/0e748/c2b996951e867db0a51f31dec85abda53430e748.jpg,TV-MA,SuperHD,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn",,,8.2/10,,81014647,2018-07-28,"As Kath prepares to wed fine-meats purveyor Kel, her daughter Kim moves back home after becoming disillusioned with her two-month marriage to Brett.",English
Katla ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/katla.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/katla.jpeg,TV-MA,,"Guðrún Eyfjörð, Íris Tanja Flygenring, Aliette Opheim, Ingvar Sigurðsson, Þorsteinn Bachmann, Sólveig Arnarsdóttir ",N/A,"Drama, Mystery, Sci-Fi, Thriller",,43 mins,81133094,2021-06-17,The catastrophic eruption of subglacial volcano Katla turns a nearby community's world upside down as mysteries begin to emerge from the ice.,Icelandic
Kayko and Kokosh ,TV,2021–,https://www.whats-on-netflix.com/wp-content/uploads/covers/kaykoandkokosh.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/kaykoandkokosh.jpeg,TV-PG,,"Artur Pontek, Michal Piela, Grzegorz Pawlak",N/A,"Animation, Action, Adventure",,15 min,81263662,2021-12-01,Two Slavic warriors do everything in their power to defend the village of Mirmiłowo from the evil order of Knaveknights.,Polish
Kazoops!,TV,2016,https://occ-0-116-114.1.nflxso.net/art/ad6e5/d11eb6443f38d95be10754e947d4ff595adad6e5.jpg,https://occ-0-116-114.1.nflxso.net/art/ad6e5/d11eb6443f38d95be10754e947d4ff595adad6e5.jpg,TV-Y,SuperHD,"Reece Pockney, Scott Langley, Alex Babic, Gemma Harvey",,,6.9/10,,80057609,2016-09-02,Music meets imagination in this inventive animated series about thinking outside the box and having fun.,English
Keep Breathing ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/keepbreathing.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/keepbreathing.jpeg,TV-MA,,"Melissa Barrera, Jeff Wilbusch, Austin Stowell, Florencia Lozano, Juan Pablo Espinosa, Mike Dopud",N/A,"Adventure, Drama, Thriller",,35 mins,81276119,2022-07-28,"When a small plane crashes in the middle of the Canadian wilderness, a lone survivor must battle the elements -- and her personal demons -- to stay alive.",English
Keep Sweet: Pray and Obey ,TV,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/keepsweetprayandobey.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/keepsweetprayandobey.jpeg,TV-MA,,,,"True Crime, Documentary",,46 mins,81292539,2022-06-08,This docuseries examines the rise of Warren Jeffs in the Fundamentalist Church of Jesus Christ of Latter-Day Saints and his shocking criminal case.,English
Keeping Love Alive,TV,2017,https://occ-0-114-116.1.nflxso.net/art/c0eb3/b527b5ac06740eb1f6cab7a0da6eedc6fd9c0eb3.jpg,https://occ-0-114-116.1.nflxso.net/art/c0eb3/b527b5ac06740eb1f6cab7a0da6eedc6fd9c0eb3.jpg,TV-14,UltraHD,,,,,2 minutes,80223470,2017-12-18,"They're the ultimate ride-or-die couple. Now Sheila and Joel of ""Santa Clarita Diet"" share their secrets to a healthy romance in an exclusive video.",English
Kenan and Kel ,TV,1996–2000,https://www.whats-on-netflix.com/wp-content/uploads/covers/kenanandkel.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/kenanandkel.jpeg,TV-G,,"Kenan Thompson, Kel Mitchell, Ken Foree",N/A,"Comedy, Family",,30 min,81604755,2022-06-21,"Aw, here it goes! Best friends Kenan and Kel always end up in wacky situations together -- but in their case, two heads may not be better than one.",English
KENGAN ASHURA,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRTsXmD0_WULKjgqtU6ipdDXnhM3G5BN9gwxE6j7y6MJ46lVEPoy_n3g_5mt9_CWTVFmvH0RvFa4RwL7iwzdhcP9Mh1gwe0uYtvhddHPHPw4xpHpPK25ozuwWTxk44UHPDs5kfU3rtwcXxUHM92kDNph8JP81jo.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABRTsXmD0_WULKjgqtU6ipdDXnhM3G5BN9gwxE6j7y6MJ46lVEPoy_n3g_5mt9_CWTVFmvH0RvFa4RwL7iwzdhcP9Mh1gwe0uYtvhddHPHPw4xpHpPK25ozuwWTxk44UHPDs5kfU3rtwcXxUHM92kDNph8JP81jo.jpg,TV-MA,SuperHD,"Tatsuhisa Suzuki, Cho, Jouji Nakata, Yumi Uchiyama",,,8.0/10,,80992228,2019-07-31,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight -- and win.",English
Kevin Hart: Don’t F**k This Up,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABadWys9M1rUInxpHBZV6rg5MvfSolkas1xTXCRh01qfeLkpu0DiCOuqQIsBb6P9zE_EawOzulGRtrxBkFNVZx8IMq6iOXy2Ex1lpuLMG5qL_qZ4RlT-hWG1S5_AaPg.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABadWys9M1rUInxpHBZV6rg5MvfSolkas1xTXCRh01qfeLkpu0DiCOuqQIsBb6P9zE_EawOzulGRtrxBkFNVZx8IMq6iOXy2Ex1lpuLMG5qL_qZ4RlT-hWG1S5_AaPg.jpg,TV-MA,SuperHD,,,,6.4/10,,81010817,2019-12-27,"Amid turmoil in his career and marriage, comedian and film star Kevin Hart opens up about his personal breakthroughs as he navigates crises and fame.",English
Kevin Hart: I'm a Grown Little Man,TV,2009,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdCsZ1H_Vf0OOIY0hANvm49cSfOvzd6P1PjAVONrWgFOltClDLVhOgs3bcyHhL3lcPQ3W4PBMhNhnX_RYv15dq722AJ8.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABdCsZ1H_Vf0OOIY0hANvm49cSfOvzd6P1PjAVONrWgFOltClDLVhOgs3bcyHhL3lcPQ3W4PBMhNhnX_RYv15dq722AJ8.jpg,TV-MA,SuperHD,Kevin Hart,Shannon Hartman,,7.7/10,61 minutes,70111504,2020-01-30,"Stand-up comedy star Kevin Hart delivers his unique perspective on work, race, family and friends with this laugh-riot comedy show.",English
Key & Peele ,TV,2012–2015,https://www.whats-on-netflix.com/wp-content/uploads/covers/keypeele.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/keypeele.jpeg,TV-14,,"Keegan-Michael Key, Jordan Peele, Metta World Peace",N/A,"Action, Adventure, Comedy",,30 min,70250555,2022-11-01,"Former ""MADtv"" cast members Keegan-Michael Key and Jordan Peele join forces for this self-titled sketch comedy series that pokes fun at pop culture.",English
Khakee: The Bihar Chapter ,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/khakeethebiharchapter.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/khakeethebiharchapter.jpeg,TV-14,,"Avinash Tiwary, Shraddha Das, Nikita Dutta",N/A,"Crime, Drama",,57 mins,81290872,2022-11-25,"As a righteous cop pursues a merciless criminal in Bihar, he finds himself navigating a deadly chase and a moral battle mired in corruption.",Hindi
Kibaoh Klashers,TV,2017,https://occ-0-116-114.1.nflxso.net/art/7cd3e/28e404970a3e851e22dcb29a32c9ded878c7cd3e.jpg,https://occ-0-116-114.1.nflxso.net/art/7cd3e/28e404970a3e851e22dcb29a32c9ded878c7cd3e.jpg,TV-Y7,SuperHD,"Ben Diskin, Cherami Leigh, Dakota Basseri, Keith Silverstein",,,5.9/10,,80109399,2017-07-21,"Young beetle Dylan and his friends Hailey and Ollie team up to compete against tough opponents in the exciting, high-octane sport of Battle Blading.",English
Kid Cosmic ,TV,2020–,https://www.whats-on-netflix.com/wp-content/uploads/covers/kidcosmic.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/kidcosmic.jpeg,TV-Y7,SuperHD,"Keith Ferguson, Jack Fisher, Amanda Céline Miller, Lily Rose Silver",N/A,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",,N/A,80244340,2021-02-02,A boy's superhero dreams come true when he finds five powerful cosmic stones. But saving the day is harder than he imagined -- and he can't do it alone.,English
Kid-E-Cats,TV,2016–,https://www.whats-on-netflix.com/wp-content/uploads/covers/kidecats.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/kidecats.jpeg,TV-Y,SuperHD,Alyson Leigh Rosenfeld,N/A,Animation,,5 min,81208524,2020-11-01,"Cookie, Pudding and Candy are kitten siblings whose favorite things are sweet treats and letting their curiosity lead them on adventures in learning.

",English
Killer Inside: The Mind of Aaron Hernandez,TV,2020,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABX3mBJl8wLNbEr9GzIqAe-NTH7vm-Z2QvNU1kU5qDkIi6x7zwtdcmHrdYJ05rnps_KMvqcPxGGwXkOUVxU3PYtCTITeayp4O8dHTyFH8fq6EJdSMusEzJ_u0yS08EA.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABX3mBJl8wLNbEr9GzIqAe-NTH7vm-Z2QvNU1kU5qDkIi6x7zwtdcmHrdYJ05rnps_KMvqcPxGGwXkOUVxU3PYtCTITeayp4O8dHTyFH8fq6EJdSMusEzJ_u0yS08EA.jpg,TV-MA,SuperHD,Aaron Hernandez,,,7.4/10,,81062828,2020-01-15,"Via interviews with friends, players and insiders, this docuseries examines how Aaron Hernandez went from an NFL star to a convicted killer.",English
Killer Ratings,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABfZ5Csg37D4K0FsQy_CUAjLMFKjc3shDcXiP-Qm69zpRFWEqCXT-CfogIPJABrqVNz3wEQzSbQi6NJuR7oPT_8CnIeSM4ScQWolwu-0_43ukiUgM0m-b.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/XsrytRUxks8BtTRf9HNlZkW2tvY/AAAABfZ5Csg37D4K0FsQy_CUAjLMFKjc3shDcXiP-Qm69zpRFWEqCXT-CfogIPJABrqVNz3wEQzSbQi6NJuR7oPT_8CnIeSM4ScQWolwu-0_43ukiUgM0m-b.jpg,TV-MA,SuperHD,,,,7.8/10,,80217946,2019-05-31,Brazilian TV personality and politician Wallace Souza faces accusations of masterminding the violent crimes he reported on and rallied against.,Portuguese
Killer Sally ,TV,2022,https://www.whats-on-netflix.com/wp-content/uploads/covers/killersally.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/killersally.jpeg,TV-MA,,N/A,N/A,"Documentary, Crime",,52 mins,81331076,2022-11-03,"Interviews with friends, family and Sally McNeil herself chart a bodybuilding couple’s rocky marriage — and its shocking end in a Valentine's Day murder.",English
Kim's Convenience,TV,2016,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUdhxKGftTbFZp28VAOQXILLVR4zqRJS-jwDx_pwKXvssUZvqoEyhfUz8jAAJlpnS6PwcAjckHjEE41ZBQbO4tSqDXpUUdSLWMmLjzs1G0W9J_fvyfmHKq5nqvdo6ZkQNCE.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUdhxKGftTbFZp28VAOQXILLVR4zqRJS-jwDx_pwKXvssUZvqoEyhfUz8jAAJlpnS6PwcAjckHjEE41ZBQbO4tSqDXpUUdSLWMmLjzs1G0W9J_fvyfmHKq5nqvdo6ZkQNCE.jpg,TV-MA,SuperHD,"Paul Sun-Hyung Lee, Jean Yoon, Andrea Bang, Simu Liu",,,8.1/10,,80199128,2018-07-13,"While running a convenience store in Toronto, members of a Korean-Canadian family deal with customers, each other and the evolving world around them.",English
King of Boys: The Return of the King ,TV,2021,https://www.whats-on-netflix.com/wp-content/uploads/covers/kingofboysthereturnoftheking.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/kingofboysthereturnoftheking.jpeg,TV-MA,,,,"Nollywood, Drama",,60 mins,81342973,2021-08-27,"Alhaja Eniola Salami starts anew and sets her sights on a different position of power, fueled by revenge, regret and ruthlessness.",English
King of Stonks,TV,2022–,https://www.whats-on-netflix.com/wp-content/uploads/covers/kingofstonks.jpeg,https://www.whats-on-netflix.com/wp-content/uploads/covers/kingofstonks.jpeg,TV-MA,,"Thomas Schubert, Matthias Brandt, Larissa Sirah Herden, Sophia Burtscher, Altine Emini, Andreas Döhler",N/A,"Comedy, Drama, Thriller",,48 mins,81389612,2022-07-06,"Desperate for startup stardom, an overly-ambitious finance mastermind lies, cheats and schemes his less-than-authentic company up the ladder to success.",German
Kingdom,TV,2019,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeBjDd4zOm0U2EPBL6JakFfIQDcyEthIyaq-hVQxftsp5qfx2w6kU3yTbP00gKTw7m5485oAs0yGkVHCp_HAy-BZENp8F7hnyr3BmqEASsRP9bxfcM51N2svk_AGHnFgUeS4EJw33EicoiApZb2hAvFujhimJqQ.jpg,https://occ-0-1723-1722.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeBjDd4zOm0U2EPBL6JakFfIQDcyEthIyaq-hVQxftsp5qfx2w6kU3yTbP00gKTw7m5485oAs0yGkVHCp_HAy-BZENp8F7hnyr3BmqEASsRP9bxfcM51N2svk_AGHnFgUeS4EJw33EicoiApZb2hAvFujhimJqQ.jpg,TV-MA,SuperHD,"Ju Ji-hoon, Ryu Seung-ryong, Bae Doona, Kim Sang-ho",,,8.4/10,,80180171,2019-01-25,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.",Korean
